service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
73086,0,0,0,0,0,1,1,20160709,20160911
73087,1,1,1,1,1,0,0,20160117,20170101
73088,0,0,0,0,0,1,0,20160117,20170101
73089,0,0,0,0,0,1,1,20160117,20170101
73090,1,1,1,1,1,0,0,20160104,20170101
73230,1,1,0,1,1,0,0,20160815,20170101
73231,0,0,1,0,0,0,0,20160815,20170101
73232,1,1,1,1,1,0,0,20160815,20170101
