service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
73075,1,1,1,1,1,0,0,20160601,20190601
73076,0,0,0,0,0,1,1,20130902,20190601
73077,1,1,1,1,1,1,1,20130902,20190601
73078,1,1,0,1,1,0,1,20130902,20190601
73079,0,0,0,0,0,1,1,20130902,20190601
73080,1,0,0,0,0,0,0,20160530,20160530
73081,1,1,1,1,1,1,1,20130902,20190601
73082,0,0,0,0,1,0,0,20151127,20151127
73083,0,0,0,0,0,1,0,20150704,20150704
