route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
11,PE,11,Route 11,3,,
2,PE,2,Route 2,3,,
1,PE,1,Route 1,3,,
3,PE,3,Route 3,3,,
24,PE,24,Route 24,3,,
33,PE,33,Route 33,3,,
5,PE,5,Route 5,3,,
302,PE,302,Route 302,3,,
303,PE,303,Route 303,3,,
311,PE,311,Route 311,3,,
