route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name
15,72889,RTD5707031,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543579,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543580,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707032,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707036,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543414,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543415,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707037,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543416,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707038,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707039,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543417,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707040,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543418,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543419,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707041,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543420,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707042,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543421,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707043,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707044,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543422,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707045,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543423,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707046,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543424,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707047,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543425,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543426,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707048,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707049,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543427,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707050,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543428,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543429,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707051,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707052,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543430,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707053,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72901,RTD8543431,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707054,Toward VIEWPOINTE BLVD AND CORAL DR,0,,,
15,72889,RTD5707033,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543704,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707034,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543705,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543706,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707035,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707067,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543734,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707066,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543733,Toward HERCULES TRANSIT CENTER,1,,,
15,72901,RTD8543723,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707056,Toward HERCULES TRANSIT CENTER,1,,,
15,72889,RTD5707068,Toward HERCULES TRANSIT CENTER,1,,,
