route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
15,WC,15,15 VIEWPOINTE,3,,
30Z,WC,30Z,30Z MARTINEZ LINK,3,,
C3,WC,C3,C3 CONTRA COSTA COLLEGE,3,,
JL,WC,JL,,3,,
JPX,WC,JPX,,3,,
JR,WC,JR,,3,,
JX,WC,JX,,3,,
11,WC,11,11 CROCKETT RODEO,3,,
17,WC,17,17 BAYVIEW,3,,
18,WC,18,18 TARA HILLS,3,,
19,WC,19,19 HILLTOP HERCULES,3,,
10,WC,10,10 GEMS AND BIRDS,3,,
LYNX,WC,LYNX,,3,,
16,WC,16,16 PINOLE VALLEY,3,,
12,WC,12,12 TREES AND FLOWERS,3,,
